,DataTime,Asia Bond open,Asia Bond high,Asia Bond low,Asia Bond close,Asia Bond volume,Asia Equity open,Asia Equity high,Asia Equity low,Asia Equity close,Asia Equity volume,Creat China Equity open,Creat China Equity high,Creat China Equity low,Creat China Equity close,Creat China Equity volume,EmgMkt Bond open,EmgMkt Bond high,EmgMkt Bond low,EmgMkt Bond close,EmgMkt Bond volume,EmgMkt Equity open,EmgMkt Equity high,EmgMkt Equity low,EmgMkt Equity close,EmgMkt Equity volume,Europe Bond open,Europe Bond high,Europe Bond low,Europe Bond close,Europe Bond volume,Europe Equity open,Europe Equity high,Europe Equity low,Europe Equity close,Europe Equity volume,Global Bond open,Global Bond high,Global Bond low,Global Bond close,Global Bond volume,Global Equity open,Global Equity high,Global Equity low,Global Equity close,Global Equity volume,HY Bond open,HY Bond high,HY Bond low,HY Bond close,HY Bond volume,Multi Asset open,Multi Asset high,Multi Asset low,Multi Asset close,Multi Asset volume,Other Bond open,Other Bond high,Other Bond low,Other Bond close,Other Bond volume,Other Equity open,Other Equity high,Other Equity low,Other Equity close,Other Equity volume,US Bond open,US Bond high,US Bond low,US Bond close,US Bond volume,US Equity open,US Equity high,US Equity low,US Equity close,US Equity volume
0,2005-03-01,0.973766975,0.981128,0.9698737,1.01315775,1,0.9609270587578795,1.007458234068022,0.8871638,0.9848554235422748,1,0.9748105708002878,1.0368515313552527,0.9180239,0.9961056131675784,1,0.971685017190736,0.9848485,0.9554809687301106,1.0082378340861191,1,0.9256575449516593,0.9655886,0.8936356,0.9738625365819248,1,0.9802179828711421,0.984369247196545,0.9732981690786483,1.0103417876034404,1,0.9637465617501454,0.998065,0.897696754227913,0.9694992814314862,1,0.9864991626459538,1.0010753,0.9753371840256615,1.0127855868057043,1,0.9731709696996624,0.9869617,0.9481605,0.9715654990389724,1,0.9657259393652718,0.9840746,0.9490452725791787,0.9908408826352367,1,0.9803757068507274,0.9972691606736167,0.968920395765838,0.9911939021856735,1,0.9886126704089815,0.9886126704089815,0.9886126704089815,1.0079606723755155,1,0.9699861128315517,1.028764877433841,0.869979149959904,0.9726659523780145,1,0.9919366727272727,0.999604,0.9796674,1.015328531818182,1,0.9780791761263361,1.0027855,0.9574719,0.9612756922928504,1
1,2005-04-01,0.9865795574153062,0.9990349595792001,0.97849801091514,1.0194362379188626,1,0.9463742254462238,1.0338555591992933,0.82437735483002,0.9876575179712527,1,0.9710142813492577,1.0854961467448563,0.8695075414936588,1.0036213449013478,1,0.9796895971463211,1.0150997938449047,0.9544000331101863,1.028750754295481,1,0.90146320473282,0.9780397684381401,0.8465148203569199,1.0365931578896088,1,0.9903551890550683,1.003919063974125,0.975187649640613,0.9722688448012886,1,0.9343515990988315,0.9996704563576513,0.8397761079758117,0.9741716114441882,1,0.9991121333237183,1.0208851655529838,0.975691036356026,1.010270216967713,1,0.9454993388264932,0.9887106911129865,0.89731112646525,0.9924057108998885,1,0.9568807421444291,0.9859452274071401,0.9294779520536685,0.9826473594878131,1,0.9717424224814104,0.9957885902480108,0.9508868493598442,0.998828467087401,1,0.9964826919843909,0.9964826919843909,0.9964826919843909,1.0052537860786537,1,0.9434724662307494,1.086621482499355,0.7763355512352849,1.0065254621802942,1,1.0071416055767943,1.0382261995500002,0.98155678654764,1.0251299688790512,1,0.9402037371480645,0.9960947145869001,0.8796530840859301,1.0099471403581373,1
2,2005-05-01,0.9926933416036311,1.0151190228144413,0.9794696594399788,1.0256700905137366,1,0.9490668338042233,1.1021552623922322,0.792283107840455,1.0040140626764933,1,0.9783406960906353,1.1681605850159102,0.8015079650634097,1.024716954153267,1,0.9996216943725871,1.0508759709791746,0.9345538311858854,1.0482558194482412,1,0.959530277645783,1.0743901825781015,0.8666589592573587,1.0788258094030763,1,0.9530354058595747,0.96987708072484,0.9342543720970821,0.9590711061014514,1,0.938854541083935,1.033292883395642,0.8209154084115613,0.9978778711263354,1,0.996630723084795,1.0284265463594404,0.9540530986333733,1.0134348826171926,1,0.9657804280119273,1.0441357361643293,0.8952530771212648,1.006668978087573,1,0.9489680443061723,1.0063303351454418,0.879974116477754,0.9919153823739318,1,0.9792271644434393,1.0178096582904734,0.9491464310118849,1.0069183801953971,1,0.9938066298939568,0.9938066298939568,0.9938066298939568,0.99708046989557,1,0.9763157205262445,1.2182391615399788,0.7490577595057512,1.0341827785369329,1,1.0168640104428988,1.070787464910767,0.98155678654764,1.0314561111525473,1,0.987808266972636,1.084370719992492,0.8920341431619528,1.0285920504219288,1
3,2005-06-01,0.9987636613875374,1.0232890052457588,0.9839185085801212,1.0226024907652758,1,0.9647842801992719,1.150067604881316,0.7475667284622505,1.0485512182955383,1,0.9989049189868786,1.2209672842615544,0.7880552950761924,1.0908082543654483,1,1.0185744739408533,1.0913699002069006,0.9370460058875089,1.0583584917910451,1,0.9986232501625383,1.145868824229931,0.8775299825786994,1.1478304681073348,1,0.9400987450527598,0.9608340293428775,0.9146067576045238,0.9602869385574593,1,0.9617013673445605,1.1105644343444,0.8220010276550711,1.0515052256407043,1,0.9997526630980611,1.0462053674369747,0.9465187445197748,1.0068883490306704,1,0.9796610255720516,1.0816693878858021,0.8892500471379359,1.0460165596767408,1,0.9579184144139281,1.0320174201151968,0.8712133497321252,1.0069898474285663,1,0.9871583187250519,1.047916773325603,0.9469027712335715,1.019272695544734,1,0.9857263859561015,0.9857263859561015,0.9857263859561015,0.9851601581231453,1,1.003142933310373,1.3574129961847967,0.7239979572557104,1.098541448351905,1,1.0231391429608698,1.0939553437378158,0.9806214610857388,1.0216431659016227,1,1.0060444652467788,1.1390010999915696,0.8670614689173053,1.0815812731706878,1
4,2005-07-01,0.9957765340599679,1.0237996264593765,0.9772969338010787,1.0288878402795778,1,1.0075812381537226,1.2972070242363107,0.7273526043240854,1.0501294044535228,1,1.0633314170716481,1.4883042973191698,0.7432873701158679,1.0523181780268405,1,1.028391089289943,1.111628686935253,0.9359788978960042,1.0674200647392675,1,1.0624979331289492,1.258577283889364,0.8910477176893364,1.1815280568764819,1,0.941290525890297,0.9672855345969606,0.9114504615636146,0.974930299985455,1,1.0133845458735395,1.2310063362668768,0.8297645155230051,1.0806558506499124,1,0.9932945131967233,1.0470803089857623,0.928929006828637,1.0130355227545076,1,1.0179529497025186,1.1608376357206742,0.8968962525027043,1.0542905613125062,1,0.9724762163392441,1.056192398362999,0.8732350003101785,1.0168876179616322,1,0.9992701893683147,1.0847965274959603,0.9427929713446055,1.0105940865374468,1,0.9739418147026571,0.9739418147026571,0.9739418147026571,0.9619136298263903,1,1.065569949271207,1.582653357927061,0.7041787303752225,1.0975660336823876,1,1.013405322699013,1.096059129259358,0.9474532149724131,1.0344385546234873,1,1.0578721205764599,1.2396988204405044,0.8880792123361545,1.0637653147905495,1
5,2005-08-01,1.0018969998433276,1.0323619698753443,0.9787592632031252,1.0311123729568503,1,1.009097759936687,1.4085770469329877,0.6156277530074051,1.1101911379166358,1,1.0258108837858633,1.5171857351912268,0.6723598783090434,1.0763052495830452,1,1.0371960839559118,1.1336172250449141,0.9305429196528038,1.0926877592433624,1,1.0936903604197885,1.3935133819424512,0.8852951136239341,1.3217055728307956,1,0.9556442120917001,0.9841602453902185,0.9204120462084784,0.9607150195696716,1,1.0414783604990316,1.3334504962572118,0.8210484187250411,1.125199301233278,1,0.999358694927928,1.0659385394746885,0.9187464118848008,1.0041070860091776,1,1.026004967897693,1.2024622551597648,0.8821060419229665,1.0872882998989772,1,0.982034750084911,1.0809015735709244,0.8732350003101785,1.0107947861845477,1,0.9907618919283144,1.0964906340623668,0.9049727369608876,1.0228358996344529,1,0.9509600022854642,0.9509600022854642,0.9509600022854642,0.9490787161982832,1,1.064623810587523,1.7577896202499337,0.6293921103166517,1.147670539967117,1,1.0260975380140314,1.1341492665134663,0.948362485822822,1.0258464944961079,1,1.040446702682113,1.2496247169861252,0.8570198851955947,1.0784435542834276,1
6,2005-09-01,1.0040631762992638,1.0364184297635755,0.9788620329257616,1.0174784896054283,1,1.066812704817296,1.583144254082668,0.616271699637051,1.072897774441243,1,1.0491937347013947,1.6120374292098316,0.6462546447372212,0.9903738493827925,1,1.0617483241244934,1.1909928802943899,0.9270836263489944,1.0779413784740592,1,1.2234467356954806,1.7205058956094077,0.9387834049759332,1.234888565681085,1,0.9417101385965934,0.9731274529684439,0.9047530666963729,0.9536573163611769,1,1.0844069578472377,1.4968191525399295,0.8176638306402759,1.0748214213878575,1,0.9905507995549226,1.0691890124569627,0.8986617764960712,0.9921574911334383,1,1.058117409155785,1.2819555918936707,0.8838369986090319,1.0507242510248984,1,0.9761507443935915,1.100122813893107,0.8570290923152075,1.0031672131304739,1,1.0027634680964264,1.1325203294560855,0.9041764514496358,0.9984965648087182,1,0.9382712440491126,0.9382712440491126,0.9382712440491126,0.9386979890083358,1,1.1132244858739917,2.130556682299932,0.6115069894138385,1.096171596631711,1,1.017574758479406,1.1386114633876367,0.914089613947671,1.015230049266387,1,1.0548031830722924,1.3019731208928063,0.8522472271569289,1.0505374612414977,1
7,2005-10-01,0.9907869509506467,1.031304844872965,0.9608419659892247,1.0266872295495266,1,1.030976502741698,1.6451797616788972,0.5683237893358496,1.1223494859008991,1,0.9654268974225184,1.561385169600693,0.5574954430522321,1.0786780586028446,1,1.0474194868731719,1.198611185352481,0.8979922386909928,1.0895736759949717,1,1.143083917997229,1.7267883228872254,0.8358993152744056,1.3471045838231823,1,0.9347920509938594,0.9729117865893929,0.8955132529681431,0.9323928576614963,1,1.035855449357952,1.4771212294646758,0.7156559538380031,1.1085063709406333,1,0.9787625342160474,1.066468033339161,0.8790091173541316,0.9915208277017648,1,1.022534338256852,1.2598436526713337,0.8371643066071845,1.0899674078069799,1,0.9687845992408688,1.0998694004427991,0.8420426530924376,1.0032561462938514,1,0.9789017755123701,1.1191385824952653,0.8685760148346875,1.016993853850364,1,0.9280087256210715,0.9280087256210715,0.9280087256210715,0.9396772274696423,1,1.063271226013149,2.1860329694163307,0.5344640187766753,1.157773184797838,1,1.0070439171220453,1.1407864390049998,0.8935903316742418,1.0195211474963723,1,1.0275088145809368,1.3079033480638487,0.7980459227794798,1.1012644125586921,1
8,2005-11-01,0.9997541177895731,1.051027828117769,0.9637273744130904,1.0444456674445066,1,1.0784959903851685,1.867589310408601,0.5503784516942545,1.2022255649842324,1,1.0515067740163855,1.8591751286738154,0.5648211531014127,1.1724224952593048,1,1.0587224160897475,1.223782020244883,0.8981719023254335,1.1028774760978142,1,1.2469575218548936,1.982088796061133,0.8815394178883882,1.4115681601158838,1,0.9139482461804117,0.9535982667995583,0.8736330403988052,0.9446393308259657,1,1.0683192036721665,1.644368132958691,0.7116413672535539,1.156964956774351,1,0.9781344662738141,1.0712575412768872,0.8639304663174253,1.0045647134719087,1,1.060724639196546,1.3945574746078269,0.8477463246002068,1.1294452457796016,1,0.9688704843036122,1.1156948713110701,0.8259362536750213,1.0139876384453803,1,0.9970360683313958,1.1700837170862373,0.8655149792432071,1.0497232073540186,1,0.928976813171271,0.928976813171271,0.928976813171271,0.9583496535794042,1,1.1230239110626608,2.516753743896685,0.5268584736868126,1.2065994600340226,1,1.011300414822643,1.1498343584886803,0.8935903316742418,1.0295279896953218,1,1.077123789332659,1.4106515811360705,0.8091208848774444,1.1011261727716917,1
9,2005-12-01,1.0170466981392932,1.0800187491118725,0.9733726470944289,1.067833887053308,1,1.1552510761238277,2.152985845422774,0.5391665821791005,1.2797565626200273,1,1.1428898418228208,2.23391695545154,0.5596584618336045,1.2379558144211706,1,1.07164951932138,1.2609740922624142,0.8880016324238319,1.133815960834412,1,1.3066287176247997,2.1830807265457954,0.8854809569336508,1.5984184132989068,1,0.9259524594029735,0.9680384899479277,0.8803466059953023,0.9684975777322635,1,1.1150209991566862,1.771735510360235,0.7282643132946827,1.2632116244419114,1,0.9910022486637106,1.0975611416429019,0.8712117586805952,1.0135317437581137,1,1.0991433250580083,1.5174164541075545,0.8651473352082155,1.1955838858627832,1,0.9792341646424385,1.1329510908087643,0.82688996226714,1.0389500428654652,1,1.0291231314073084,1.2706006021174328,0.8757227763569035,1.0860022642419347,1,0.9474366102106571,0.9474366102106571,0.9474366102106571,0.9835847357817233,1,1.1703847199830508,3.0493854397371423,0.513635379714221,1.3034600475892624,1,1.0212265685779758,1.1840724012642185,0.8952924425380149,1.0286610198854995,1,1.0769885798756818,1.443764023161568,0.7925627923530469,1.1528655378434607,1
