,reward,log_return,portfolio_value,return,rate_of_return,weights_mean,weights_std,weights,cost,long_position,short_position,price_change,market_value,date,steps,next_obs,DataTime
0,0.0,0.0,1.0,1.0204844206709045,0.0,0.032258063554763794,0.14963111281394958,"[0.000e+00 0.000e+00 0.000e+00 8.438e-01 9.100e-03 0.000e+00 1.620e-02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.000e-04 3.000e-04 2.000e-04 1.176e-01 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.250e-02 0.000e+00 0.000e+00]",0.0,1.0,0.0,"[1.         1.00216207 1.0571946  1.0227945  1.02367174 1.11864087
 0.98541918 1.0412189  0.99118645 1.03129852 0.99400835 1.01211348
 0.9866569  1.04565056 0.99169399 1.01379838 1.00216207 1.0571946
 1.0227945  1.02367174 1.11864087 0.98541918 1.0412189  0.99118645
 1.03129852 0.99400835 1.01211348 0.9866569  1.04565056 0.99169399
 1.01379838]",1.0204844206709045,2005-03-01,1.0,"[[[1.         1.         1.         1.         1.        ]]

 [[0.99078695 0.99975412 1.03130484 0.96084197 1.        ]]

 [[1.0309765  1.07849599 1.64517976 0.56832379 1.        ]]

 [[0.9654269  1.05150677 1.56138517 0.55749544 1.        ]]

 [[1.04741949 1.05872242 1.19861119 0.89799224 1.        ]]

 [[1.14308392 1.24695752 1.72678832 0.83589932 1.        ]]

 [[0.93479205 0.91394825 0.97291179 0.89551325 1.        ]]

 [[1.03585545 1.0683192  1.47712123 0.71565595 1.        ]]

 [[0.97876253 0.97813447 1.06646803 0.87900912 1.        ]]

 [[1.02253434 1.06072464 1.25984365 0.83716431 1.        ]]

 [[0.9687846  0.96887048 1.0998694  0.84204265 1.        ]]

 [[0.97890178 0.99703607 1.11913858 0.86857601 1.        ]]

 [[0.92800873 0.92897681 0.92800873 0.92800873 1.        ]]

 [[1.06327123 1.12302391 2.18603297 0.53446402 0.00422672]]

 [[1.00704392 1.01130041 1.14078644 0.89359033 1.        ]]

 [[1.02750881 1.07712379 1.30790335 0.79804592 1.        ]]]",2005-03-01
1,-0.06518041568038598,-0.06518041568038598,0.9368984169632011,0.9724606244543474,-0.06310158303679891,0.032258063554763794,0.15273430943489075,"[0.000e+00 0.000e+00 0.000e+00 8.624e-01 7.100e-03 0.000e+00 1.320e-02
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 2.000e-04 2.000e-04 1.000e-04 1.069e-01 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.000e-02 0.000e+00 0.000e+00]",0.0,0.8019711055876851,0.13492731137551597,"[1.         0.9867775  0.96640816 0.92016075 0.98650449 0.93431441
 0.9926537  0.95522759 0.98809928 0.96637134 0.99245389 0.97620407
 0.98906231 0.95512742 0.98965104 0.97412373 0.9867775  0.96640816
 0.92016075 0.98650449 0.93431441 0.9926537  0.95522759 0.98809928
 0.96637134 0.99245389 0.97620407 0.98906231 0.95512742 0.98965104
 0.97412373]",0.9923809169715608,2005-03-01,2.0,"[[[1.         1.         1.         1.         1.        ]]

 [[0.99975412 1.0170467  1.05102783 0.96372737 1.        ]]

 [[1.07849599 1.15525108 1.86758931 0.55037845 1.        ]]

 [[1.05150677 1.14288984 1.85917513 0.56482115 1.        ]]

 [[1.05872242 1.07164952 1.22378202 0.8981719  1.        ]]

 [[1.24695752 1.30662872 1.9820888  0.88153942 1.        ]]

 [[0.91394825 0.92595246 0.95359827 0.87363304 1.        ]]

 [[1.0683192  1.115021   1.64436813 0.71164137 1.        ]]

 [[0.97813447 0.99100225 1.07125754 0.86393047 1.        ]]

 [[1.06072464 1.09914333 1.39455747 0.84774632 1.        ]]

 [[0.96887048 0.97923416 1.11569487 0.82593625 1.        ]]

 [[0.99703607 1.02912313 1.17008372 0.86551498 1.        ]]

 [[0.92897681 0.94743661 0.92897681 0.92897681 1.        ]]

 [[1.12302391 1.17038472 2.51675374 0.52685847 0.00981524]]

 [[1.01130041 1.02122657 1.14983436 0.89359033 1.        ]]

 [[1.07712379 1.07698858 1.41065158 0.80912088 1.        ]]]",2005-04-01
2,0.06877375166670749,0.06877375166670749,1.0035997997579256,1.0271021928210873,0.07119382591223267,0.032258063554763794,0.1555425375699997,"[0.00e+00 0.00e+00 0.00e+00 8.79e-01 5.50e-03 0.00e+00 1.06e-02 0.00e+00
 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 1.00e-04 1.00e-04
 1.00e-04 9.66e-02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00
 0.00e+00 0.00e+00 0.00e+00 0.00e+00 7.90e-03 0.00e+00 0.00e+00]",0.0,0.8991122625033257,0.1044875372545999,"[1.         1.00905055 1.04609173 1.0891625  1.01079122 1.09087137
 0.9777022  1.03134004 0.9993583  1.03734867 1.00008865 1.01852514
 1.00104319 1.05619703 1.00422673 1.04828667 1.00905055 1.04609173
 1.0891625  1.01079122 1.09087137 0.9777022  1.03134004 0.9993583
 1.03734867 1.00008865 1.01852514 1.00104319 1.05619703 1.00422673
 1.04828667]",1.0192766159352915,2005-03-01,3.0,"[[[ 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
    1.00000000e+00]]

 [[ 1.01704670e+00  1.03982137e+00  1.08001875e+00  9.73372647e-01
    1.00000000e+00]]

 [[ 1.15525108e+00  1.22975271e+00  2.15298585e+00  5.39166582e-01
    1.00000000e+00]]

 [[ 1.14288984e+00  1.20677241e+00  2.23391696e+00  5.59658462e-01
    1.00000000e+00]]

 [[ 1.07164952e+00  1.10171198e+00  1.26097409e+00  8.88001632e-01
    1.00000000e+00]]

 [[ 1.30662872e+00  1.47958806e+00  2.18308073e+00  8.85480957e-01
    1.00000000e+00]]

 [[ 9.25952459e-01  9.49338742e-01  9.68038490e-01  8.80346606e-01
    1.00000000e+00]]

 [[ 1.11502100e+00  1.21741586e+00  1.77173551e+00  7.28264313e-01
    1.00000000e+00]]

 [[ 9.91002249e-01  9.99848217e-01  1.09756114e+00  8.71211759e-01
    1.00000000e+00]]

 [[ 1.09914333e+00  1.16350753e+00  1.51741645e+00  8.65147335e-01
    1.00000000e+00]]

 [[ 9.79234165e-01  1.00334101e+00  1.13295109e+00  8.26889962e-01
    1.00000000e+00]]

 [[ 1.02912313e+00  1.06469024e+00  1.27060060e+00  8.75722776e-01
    1.00000000e+00]]

 [[ 9.47436610e-01  9.72384332e-01  9.47436610e-01  9.47436610e-01
    1.00000000e+00]]

 [[ 1.17038472e+00  1.26433814e+00  3.04938544e+00  5.13635380e-01
   -8.42104167e-04]]

 [[ 1.02122657e+00  1.02036659e+00  1.18407240e+00  8.95292443e-01
    1.00000000e+00]]

 [[ 1.07698858e+00  1.12759378e+00  1.44376402e+00  7.92562792e-01
    1.00000000e+00]]]",2005-05-01
3,0.06709186761550816,0.06709186761550816,1.0732433195539466,1.0294369455115617,0.06939371631283642,0.032258063554763794,0.15765789151191711,"[0.000e+00 0.000e+00 0.000e+00 8.915e-01 4.400e-03 0.000e+00 8.900e-03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 1.000e-04 1.000e-04 1.000e-04 8.850e-02 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 6.500e-03 0.000e+00 0.000e+00]",0.0,0.9755191834096408,0.09772413614430571,"[1.         1.01729683 1.07116863 1.08690678 1.0122101  1.04785343
 1.01313446 1.04371521 1.01315543 1.03621928 1.01069666 1.03218245
 1.01987111 1.04217257 1.00981524 0.99987447 1.01729683 1.07116863
 1.08690678 1.0122101  1.04785343 1.01313446 1.04371521 1.01315543
 1.03621928 1.01069666 1.03218245 1.01987111 1.04217257 1.00981524
 0.99987447]",1.0492810061397877,2005-03-01,4.0,"[[[1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
   1.00000000e+00]]

 [[1.03982137e+00 1.04356289e+00 1.13249783e+00 9.74879720e-01
   1.00000000e+00]]

 [[1.22975271e+00 1.21861642e+00 2.45094897e+00 5.40650503e-01
   1.00000000e+00]]

 [[1.20677241e+00 1.20038784e+00 2.60116106e+00 5.50462127e-01
   1.00000000e+00]]

 [[1.10171198e+00 1.12880675e+00 1.35491773e+00 8.96614627e-01
   1.00000000e+00]]

 [[1.47958806e+00 1.49510762e+00 2.70448183e+00 9.32880221e-01
   1.00000000e+00]]

 [[9.49338742e-01 9.23506345e-01 9.98191729e-01 8.98943312e-01
   1.00000000e+00]]

 [[1.21741586e+00 1.23702779e+00 2.04250909e+00 7.64313688e-01
   1.00000000e+00]]

 [[9.99848217e-01 9.96711073e-01 1.13767481e+00 8.69395805e-01
   1.00000000e+00]]

 [[1.16350753e+00 1.15889165e+00 1.67304071e+00 8.95910973e-01
   1.00000000e+00]]

 [[1.00334101e+00 1.00092382e+00 1.18613855e+00 8.32243827e-01
   1.00000000e+00]]

 [[1.06469024e+00 1.05417983e+00 1.34230701e+00 8.91840366e-01
   1.00000000e+00]]

 [[9.72384332e-01 9.58095740e-01 9.72384332e-01 9.72384332e-01
   1.00000000e+00]]

 [[1.26433814e+00 1.24113646e+00 3.86117362e+00 5.05460354e-01
   2.79481667e-03]]

 [[1.02036659e+00 1.02321833e+00 1.19328697e+00 8.83309759e-01
   1.00000000e+00]]

 [[1.12759378e+00 1.12827715e+00 1.57563859e+00 8.03249392e-01
   1.00000000e+00]]]",2005-06-01
4,0.04301716512139013,0.04301716512139013,1.1204186036339094,1.0451423593199385,0.04395581432509599,0.032258063554763794,0.15950484573841095,"[0.000e+00 0.000e+00 0.000e+00 9.024e-01 3.600e-03 0.000e+00 7.400e-03
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 1.000e-04 0.000e+00 8.120e-02 0.000e+00 0.000e+00 0.000e+00
 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00 0.000e+00
 5.300e-03 0.000e+00 0.000e+00]",0.0,1.0251080382263473,0.09531056540756203,"[1.         1.02239295 1.06448956 1.05589565 1.02805251 1.13237069
 1.02525646 1.09183223 1.00892628 1.05855852 1.02461806 1.03456059
 1.02633181 1.08027568 0.9991579  1.04698768 1.02239295 1.06448956
 1.05589565 1.02805251 1.13237069 1.02525646 1.09183223 1.00892628
 1.05855852 1.02461806 1.03456059 1.02633181 1.08027568 0.9991579
 1.04698768]",1.0966480263465366,2005-03-01,5.0,"[[[ 1.          1.          1.          1.          1.        ]]

 [[ 1.04356289  1.04050249  1.14043449  0.97394413  1.        ]]

 [[ 1.21861642  1.25335183  2.60076616  0.49767706  1.        ]]

 [[ 1.20038784  1.25188951  2.72509208  0.51616035  1.        ]]

 [[ 1.12880675  1.11642548  1.42703932  0.9049509   1.        ]]

 [[ 1.49510762  1.51576647  2.82671873  0.89696461  1.        ]]

 [[ 0.92350635  0.93395062  0.97280076  0.87316874  1.        ]]

 [[ 1.23702779  1.27469244  2.22380669  0.74859218  1.        ]]

 [[ 0.99671107  0.98766846  1.14551475  0.85368335  1.        ]]

 [[ 1.15889165  1.19029351  1.7033522   0.85723853  1.        ]]

 [[ 1.00092382  1.01219116  1.21368021  0.81005041  1.        ]]

 [[ 1.05417983  1.06583176  1.35006581  0.86230306  1.        ]]

 [[ 0.95809574  0.95794814  0.95809574  0.95809574  1.        ]]

 [[ 1.24113646  1.28496704  4.081492    0.42776751 -0.01198564]]

 [[ 1.02321833  1.0109544   1.20648651  0.88239801  1.        ]]

 [[ 1.12827715  1.15622963  1.60711338  0.77741006  1.        ]]]",2005-07-01
5,-0.004062421099200284,-0.004062421099200284,1.1158762242345328,0.9976904985649615,-0.004054180629136428,0.032258063554763794,0.16082382202148438,"[0.     0.     0.     0.9101 0.003  0.     0.0064 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.0758 0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0046 0.
 0.    ]",0.0,1.017968900796451,0.09790732343808173,"[1.         1.00359823 0.99094428 0.99470938 1.02459333 1.01048911
 0.97278906 1.01610948 0.99686238 0.99603279 0.99759086 0.9901282
 0.98530561 0.98164915 1.00279482 1.00060605 1.00359823 0.99094428
 0.99470938 1.02459333 1.01048911 0.97278906 1.01610948 0.99686238
 0.99603279 0.99759086 0.9901282  0.98530561 0.98164915 1.00279482
 1.00060605]",1.0941153161559571,2005-03-01,6.0,"[[[ 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
    1.00000000e+00]]

 [[ 1.04050249e+00  1.05730347e+00  1.15508349e+00  9.58170324e-01
    1.00000000e+00]]

 [[ 1.25335183e+00  1.31835640e+00  2.82538289e+00  4.97275160e-01
    1.00000000e+00]]

 [[ 1.25188951e+00  1.33938546e+00  3.05158782e+00  5.13585275e-01
    1.00000000e+00]]

 [[ 1.11642548e+00  1.12682863e+00  1.45188270e+00  8.80475237e-01
    1.00000000e+00]]

 [[ 1.51576647e+00  1.60316099e+00  3.12845428e+00  8.43789232e-01
    1.00000000e+00]]

 [[ 9.33950619e-01  9.59411536e-01  9.92076368e-01  8.77278453e-01
    1.00000000e+00]]

 [[ 1.27469244e+00  1.35165628e+00  2.40380490e+00  7.12899268e-01
    1.00000000e+00]]

 [[ 9.87668457e-01  9.95061955e-01  1.14203514e+00  8.42401155e-01
    1.00000000e+00]]

 [[ 1.19029351e+00  1.23318230e+00  1.81087852e+00  8.58819561e-01
    1.00000000e+00]]

 [[ 1.01219116e+00  1.03021040e+00  1.25638633e+00  8.02446227e-01
    1.00000000e+00]]

 [[ 1.06583176e+00  1.09828021e+00  1.39893501e+00  8.53167514e-01
    1.00000000e+00]]

 [[ 9.57948136e-01  9.76043086e-01  9.57948136e-01  9.57948136e-01
    1.00000000e+00]]

 [[ 1.28496704e+00  1.32147250e+00  4.51339717e+00  4.03246656e-01
   -3.86955000e-03]]

 [[ 1.01095440e+00  1.00704246e+00  1.20876509e+00  8.42060329e-01
    1.00000000e+00]]

 [[ 1.15622963e+00  1.16428316e+00  1.71540446e+00  7.74639141e-01
    1.00000000e+00]]]",2005-08-01
6,0.03610338125088984,0.03610338125088984,1.1568992073180784,1.0129913183209416,0.036763022808991686,0.032258063554763794,0.16198034584522247,"[0.     0.     0.     0.9168 0.0026 0.     0.0056 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.071  0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0039 0.
 0.    ]",0.0,1.0697476538514126,0.08715155346666571,"[1.         0.99706735 1.02850397 1.04290419 0.98903154 1.01381763
 1.01130937 1.0304477  0.99092755 1.02709646 1.01125695 1.01105308
 0.99984594 1.03531487 0.98801436 1.02477448 0.99706735 1.02850397
 1.04290419 0.98903154 1.01381763 1.01130937 1.0304477  0.99092755
 1.02709646 1.01125695 1.01105308 0.99984594 1.03531487 0.98801436
 1.02477448]",1.1083293165079569,2005-03-01,7.0,"[[[ 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
    1.00000000e+00]]

 [[ 1.05730347e+00  1.04906665e+00  1.19712471e+00  9.56398858e-01
    1.00000000e+00]]

 [[ 1.31835640e+00  1.22799916e+00  3.18601081e+00  4.79914357e-01
    1.00000000e+00]]

 [[ 1.33938546e+00  1.28577844e+00  3.38269481e+00  5.13287255e-01
    1.00000000e+00]]

 [[ 1.12682863e+00  1.09812638e+00  1.51128375e+00  8.77009127e-01
    1.00000000e+00]]

 [[ 1.60316099e+00  1.40322161e+00  3.46518389e+00  8.29894301e-01
    1.00000000e+00]]

 [[ 9.59411536e-01  9.84435027e-01  1.02551623e+00  8.95515844e-01
    1.00000000e+00]]

 [[ 1.35165628e+00  1.28233473e+00  2.69315123e+00  7.35636052e-01
    1.00000000e+00]]

 [[ 9.95061955e-01  9.98991575e-01  1.18548455e+00  8.37960437e-01
    1.00000000e+00]]

 [[ 1.23318230e+00  1.17835313e+00  1.95347252e+00  8.70691367e-01
    1.00000000e+00]]

 [[ 1.03021040e+00  1.03276935e+00  1.31925853e+00  8.02243930e-01
    1.00000000e+00]]

 [[ 1.09828021e+00  1.07749849e+00  1.48693945e+00  8.62396483e-01
    1.00000000e+00]]

 [[ 9.76043086e-01  9.53345107e-01  9.76043086e-01  9.76043086e-01
    1.00000000e+00]]

 [[ 1.32147250e+00  1.25620720e+00  5.17002559e+00  3.73642343e-01
   -6.59933333e-04]]

 [[ 1.00704246e+00  1.00637788e+00  1.21673991e+00  8.18874956e-01
    1.00000000e+00]]

 [[ 1.16428316e+00  1.11232043e+00  1.76059421e+00  7.65178545e-01
    1.00000000e+00]]]",2005-09-01
7,0.05869907703668454,0.05869907703668454,1.2268407950337465,1.028043671824788,0.06045607713554113,0.03225806728005409,0.16304582357406616,"[0.     0.     0.     0.923  0.0022 0.     0.0048 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.0665 0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0034 0.
 0.    ]",0.0,1.1444828591674898,0.08235793586625667,"[1.         1.01614698 1.05186459 1.06989111 1.00931827 1.05765699
 1.02726152 1.06037836 1.00748581 1.03603211 1.01780221 1.03044425
 1.01888928 1.02840965 0.99613045 1.00696534 1.01614698 1.05186459
 1.06989111 1.00931827 1.05765699 1.02726152 1.06037836 1.00748581
 1.03603211 1.01780221 1.03044425 1.01888928 1.02840965 0.99613045
 1.00696534]",1.1394109401338977,2005-03-01,8.0,"[[[ 1.00000000e+00  1.00000000e+00  1.00000000e+00  1.00000000e+00
    1.00000000e+00]]

 [[ 1.04906665e+00  1.04030906e+00  1.20123612e+00  9.36693121e-01
    1.00000000e+00]]

 [[ 1.22799916e+00  1.19973328e+00  3.12752362e+00  4.22380497e-01
    1.00000000e+00]]

 [[ 1.28577844e+00  1.23484595e+00  3.40308641e+00  4.77312645e-01
    1.00000000e+00]]

 [[ 1.09812638e+00  1.08667418e+00  1.49329222e+00  8.44583994e-01
    1.00000000e+00]]

 [[ 1.40322161e+00  1.40809167e+00  3.15434338e+00  6.92985145e-01
    1.00000000e+00]]

 [[ 9.84435027e-01  9.68128971e-01  1.05701828e+00  9.12055763e-01
    1.00000000e+00]]

 [[ 1.28233473e+00  1.26912441e+00  2.66199524e+00  6.39915531e-01
    1.00000000e+00]]

 [[ 9.98991575e-01  9.88318009e-01  1.21168150e+00  8.33411904e-01
    1.00000000e+00]]

 [[ 1.17835313e+00  1.17347681e+00  1.91804007e+00  8.10495423e-01
    1.00000000e+00]]

 [[ 1.03276935e+00  1.02104432e+00  1.35169360e+00  7.78362813e-01
    1.00000000e+00]]

 [[ 1.07749849e+00  1.05879710e+00  1.48985914e+00  8.26413809e-01
    1.00000000e+00]]

 [[ 9.53345107e-01  9.35302020e-01  9.53345107e-01  9.53345107e-01
    1.00000000e+00]]

 [[ 1.25620720e+00  1.24045026e+00  5.25421170e+00  3.15341994e-01
   -5.32100000e-04]]

 [[ 1.00637788e+00  1.00584239e+00  1.22243620e+00  8.10940139e-01
    1.00000000e+00]]

 [[ 1.11232043e+00  1.11098884e+00  1.74778466e+00  7.06220161e-01
    1.00000000e+00]]]",2005-10-01
8,-0.03267267273436669,-0.03267267273436669,1.1874043818973652,0.9698949651212776,-0.03214468682164795,0.032258063554763794,0.1636478453874588,"[0.     0.     0.     0.9265 0.002  0.     0.0044 0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.064  0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0031 0.
 0.    ]",0.0,1.0958144059759625,0.09158997592140283,"[1.         0.9922096  0.93146221 0.9599764  0.9745283  0.87528428
 1.02608212 0.94871362 1.00394912 0.95553847 1.00248391 0.98107794
 0.9767449  0.95061168 0.99934007 0.95536933 0.9922096  0.93146221
 0.9599764  0.9745283  0.87528428 1.02608212 0.94871362 1.00394912
 0.95553847 1.00248391 0.98107794 0.9767449  0.95061168 0.99934007
 0.95536933]",1.1051089340399687,2005-03-01,9.0,"[[[1.         1.         1.         1.         1.        ]]

 [[1.04030906 1.05861933 1.19823423 0.92192025 1.        ]]

 [[1.19973328 1.20576338 3.20042619 0.39604267 1.        ]]

 [[1.23484595 1.22651034 3.5670403  0.40867024 1.        ]]

 [[1.08667418 1.12631626 1.50379484 0.79882435 1.        ]]

 [[1.40809167 1.44251732 3.33959166 0.64287331 1.        ]]

 [[0.96812897 0.97991832 1.0457489  0.89476522 1.        ]]

 [[1.26912441 1.29807952 2.77910174 0.61392191 1.        ]]

 [[0.98831801 0.99884813 1.21136731 0.81685428 1.        ]]

 [[1.17347681 1.17548483 1.94133697 0.79060927 1.        ]]

 [[1.02104432 1.03347435 1.35249866 0.76150705 1.        ]]

 [[1.0587971  1.05881977 1.50005052 0.77792726 1.        ]]

 [[0.93530202 0.92879872 0.93530202 0.93530202 1.        ]]

 [[1.24045026 1.23140527 5.57743767 0.28175004 0.01415508]]

 [[1.00584239 1.02008017 1.2368244  0.80548397 1.        ]]

 [[1.11098884 1.09065616 1.77283985 0.68767327 1.        ]]]",2005-11-01
9,-0.035919915134006795,-0.035919915134006795,1.145509845765798,0.9882882374537083,-0.03528245033475752,0.032258063554763794,0.16430117189884186,"[0.     0.     0.     0.9302 0.0018 0.     0.004  0.     0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.0611 0.     0.
 0.     0.     0.     0.     0.     0.     0.     0.     0.0028 0.
 0.    ]",0.0,1.0640835044573773,0.08142634130842068,"[1.         0.99165202 0.97698217 0.96038782 0.98957114 1.00347063
 0.98343613 0.98969823 0.98931566 0.99586175 0.988647   0.9826437
 0.98107392 0.98745674 0.9994679  0.99880288 0.99165202 0.97698217
 0.96038782 0.98957114 1.00347063 0.98343613 0.98969823 0.98931566
 0.99586175 0.988647   0.9826437  0.98107392 0.98745674 0.9994679
 0.99880288]",1.092166160616707,2005-03-01,10.0,"[[[1.         1.         1.         1.         1.        ]]

 [[1.05861933 1.07381258 1.22463492 0.93618595 1.        ]]

 [[1.20576338 1.23228806 3.56303608 0.37129924 1.        ]]

 [[1.22651034 1.27242775 3.71351939 0.3845142  1.        ]]

 [[1.12631626 1.15321641 1.60503792 0.80544588 1.        ]]

 [[1.44251732 1.4978005  3.59599716 0.6360973  1.        ]]

 [[0.97991832 0.99594467 1.06447661 0.90041457 1.        ]]

 [[1.29807952 1.33987957 2.99060152 0.59853074 1.        ]]

 [[0.99884813 1.00878898 1.23290809 0.81262684 1.        ]]

 [[1.17548483 1.202869   1.99032    0.76197174 1.        ]]

 [[1.03347435 1.04929083 1.39692202 0.76369532 1.        ]]

 [[1.05881977 1.07458852 1.53993206 0.75855541 1.        ]]

 [[0.92879872 0.93306228 0.92879872 0.92879872 1.        ]]

 [[1.23140527 1.25816177 5.93262103 0.24620302 0.01498126]]

 [[1.02008017 1.03536225 1.26340982 0.80772765 1.        ]]

 [[1.09065616 1.11425005 1.82905802 0.6396844  1.        ]]]",2005-12-01
